ID,country,designation,points,price,province,region,variety,winery
8091,France,Caillerets Ancienne Cuvée Carnot Premier Cru,94,85.0,Burgundy,Volnay,Pinot Noir,Bouchard Père & Fils
8092,Italy,Fatica Contadina,94,34.0,Southern Italy,Taurasi,Aglianico,Terredora Di Paolo
8095,US,Angel,94,20.0,Washington,Red Mountain,Sauvignon Blanc,Guardian
8096,France,Perrières Premier Cru,94,95.0,Burgundy,Meursault,Chardonnay,Bouchard Père & Fils
8097,US,The Illusionist,94,52.0,Washington,Columbia Valley (WA),Cabernet Sauvignon,Sleight of Hand
8098,US,Dionysus Vineyard,94,30.0,Washington,Columbia Valley (WA),Petit Verdot,Tamarack Cellars
8099,US,Portteus,94,65.0,Washington,Columbia Valley (WA),Syrah,Va Piano
8101,Spain,Flavus,86,20.0,Northern Spain,Ribera del Duero,Jaen,Viña Sastre
8105,Spain,Barbazul,86,25.0,Andalucia,Vino de la Tierra de Cádiz,Red Blend,Huerta de Albalá
8108,France,Classique,86,11.0,Rhône Valley,Luberon,Rosé,Marrenon
8110,France,Domaine du Tremblay Vin Noble,86,20.0,Loire Valley,Quincy,Sauvignon Blanc,Domaines Tatin
8111,France,Les Beaux Jours,86,20.0,Loire Valley,Coteaux du Giennois,Rosé,Emile Balland
8112,US,Broken Rock Vineyard,86,82.0,California,Napa Valley,Cabernet Sauvignon,Foundry
8114,US,The Chosen Spot Ingle Vineyard,86,40.0,New York,Finger Lakes,Bordeaux-style Red Blend,Heron Hill
8121,US,Bacigalupi,86,50.0,California,Russian River Valley,Chardonnay,Merriam
8124,US,La Boheme Estate Reserve,86,46.0,California,Sierra Foothills,Bordeaux-style Red Blend,Naggiar
8125,France,Chignin,86,25.0,France Other,Vin de Savoie,Mondeuse,Philippe Viallet
8126,US,Tierra Blanca,86,14.0,California,California,Chardonnay,Three Pines
8127,France,Domaine de la Perrière,86,26.0,Loire Valley,Sancerre,Sauvignon Blanc,Saget la Perrière
8128,US,Estate Grown Reserve,86,40.0,California,Russian River Valley,Pinot Noir,Balverne
8130,Italy,Camp Gros,88,70.0,Piedmont,Barbaresco,Nebbiolo,Tenute Cisa Asinari dei Marchesi di Gresy
8132,France,Vendanges Tardive,88,42.0,Alsace,Alsace,Gewürztraminer,Wunsch & Mann
8135,Italy,Le Coste di Monforte,88,75.0,Piedmont,Barolo,Nebbiolo,Amalia
8136,France,Steingold,88,45.0,Alsace,Alsace,Riesling,La Cave des Vignerons de Pfaffenheim
8139,US,The Estates,88,22.0,Washington,Wahluke Slope,Viognier,Milbrandt
8140,US,Heritage Vines,88,20.0,California,Sonoma County,Zinfandel,Dry Creek Vineyard
8141,US,Yoeman Vineyard Plus,88,150.0,California,Alexander Valley,Cabernet Sauvignon,Goldschmidt
8142,US,Frenchmen's Creek,88,22.0,California,Shenandoah Valley (CA),Grenache,Helwig
8145,US,No. 9,88,18.0,Washington,Columbia Valley (WA),Riesling,Swiftwater Cellars
8149,US,Pearl,88,22.0,Washington,Columbia Valley (WA),Sauvignon Blanc,Sparkman
8152,France,Mon Rouge,88,15.0,Bordeaux,Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Petite Roque
8158,Italy,Riserva,88,27.0,Piedmont,Barbaresco,Nebbiolo,Cantina Terre del Barolo
8159,US,Mid-Day,88,14.0,California,Dry Creek Valley,Rosé,Burnside Road
8160,France,Sécret de la Famille,87,23.0,Burgundy,Bourgogne,Pinot Noir,Albert Bichot
8161,US,Benchland Wine Estate,87,40.0,California,Dry Creek Valley,Cabernet Franc,Michel-Schlumberger
8163,Italy,Gocce di Luce,87,13.0,Sicily & Sardinia,Sicilia,Nero d'Avola,Principe di Corleone
8165,Italy,I Versi,87,11.0,Sicily & Sardinia,Terre Siciliane,Red Blend,Fondo Antico
8167,Italy,Ravello Rosso Riserva,87,65.0,Southern Italy,Costa d'Amalfi,Red Blend,Marisa Cuomo
8170,Italy,Codalunga,87,19.0,Southern Italy,Puglia,Aglianico,Tenute Girolamo
8172,US,Estate Grown Rennie Vineyard,87,40.0,California,Yorkville Highlands,Carmenère,Yorkville Cellars
8173,US,181,87,13.0,California,Lodi,Merlot,Noble Vines
8174,US,Estate,87,34.0,California,Alexander Valley,Cabernet Sauvignon,Reynoso
8179,France,Vieille Vigne,87,18.0,Alsace,Alsace,Pinot Auxerrois,Maurice Schoech & Fils
8180,US,Heron,87,45.0,Oregon,Dundee Hills,Pinot Noir,Durant
8182,Italy,del Marchese,87,20.0,Sicily & Sardinia,Terre Siciliane,Grillo,Marchesi De Gregorio
8188,Italy,Brut,87,30.0,Sicily & Sardinia,Sicilia,Catarratto,Castellucci Miano
8191,US,Flood Family Vineyards,91,20.0,California,Santa Barbara County,Merlot,Rancho Sisquoc
8193,Australia,Finniss River Braeside Vineyard,91,35.0,South Australia,Fleurieu Peninsula,Cabernet Sauvignon,Salomon Estate
8194,Australia,Dead Ringer,91,65.0,South Australia,McLaren Vale,Cabernet Sauvignon,Wirra Wirra
8195,France,Schoenenbourg Grand Cru,91,28.0,Alsace,Alsace,Riesling,Dopff & Irion
8196,US,Dutton Ranch Freestone Hill Vineyard,91,72.0,California,Russian River Valley,Pinot Noir,Dutton-Goldfield
8197,US,Jill's 115,91,55.0,Oregon,Willamette Valley,Pinot Noir,Lenné Estate
8198,Australia,Blocks Road,91,30.0,South Australia,Clare Valley,Cabernet Sauvignon,Kilikanoon
8201,US,Rosé of,91,25.0,California,Russian River Valley,Pinot Noir,Ousterhout
8202,France,Wineck-Schlossberg Grand Cru,91,36.0,Alsace,Alsace,Riesling,Paul Blanck
8207,France,Le Dragon de Quintus,91,31.0,Bordeaux,Saint-Émilion,Bordeaux-style Red Blend,Château Quintus
8209,US,Crannell,91,48.0,Oregon,Eola-Amity Hills,Pinot Noir,Brooks
8210,US,Coro Mendocino,91,40.0,California,Mendocino,Red Blend,Brutocao
8211,US,Estate,91,35.0,Oregon,Eola-Amity Hills,Pinot Noir,Bryn Mawr Vineyards
8212,US,Julia's Vineyard,91,45.0,California,Santa Maria Valley,Pinot Noir,Byron
8213,Spain,Old Vines,91,32.0,Northern Spain,Valdeorras,Godello,Avancia
8214,US,Escolle Vineyard,91,46.0,California,Santa Lucia Highlands,Pinot Noir,Baker & Brain
8215,US,Estate Grown Drummond Block,91,29.0,California,Sonoma Valley,Sauvignon Blanc,Beltane Ranch
8217,France,Mambourg Grand Cru,91,26.0,Alsace,Alsace,Gewürztraminer,Charles Sparr
8223,France,Vinum,85,20.0,Southwest France,Fronton,Rosé,Château la Colombière
8224,France,The Original Purple,85,15.0,Southwest France,Cahors,Malbec,Château Lagrézette
8225,France,Les Graviers,85,12.0,Southwest France,Gaillac,Rosé,Château Lastours
8228,France,No. 1 Sauvignon,85,11.0,Southwest France,Côtes de Gascogne,Sauvignon Blanc,Domaine Uby
8229,US,Pauline's Cuvée,85,30.0,California,Napa Valley,Bordeaux-style Red Blend,Atalon
8231,Spain,Damana 5,85,16.0,Northern Spain,Ribera del Duero,Tempranillo,Bodegas y Viñedos Tábula
8235,Spain,Crianza,85,11.0,Central Spain,Valdepeñas,Tempranillo,Viña Albali
8236,Spain,El Circo Acróbata,85,8.0,Northern Spain,Cariñena,Garnacha,Grandes Vinos y Viñedos
8237,France,Réserve,85,11.0,Rhône Valley,Côtes du Rhône,Rhône-style White Blend,Famille Perrin
8239,US,Family Reserve,85,8.0,California,California,Sauvignon Blanc,Oak Grove
8243,US,Lafond Vineyard,85,20.0,California,Sta. Rita Hills,Riesling,Kessler-Haak
8244,US,Lia's Vineyard Jory Slope,85,32.0,Oregon,Chehalem Mountains,Chardonnay,Longplay
8250,US,Rosé of,89,26.0,California,Mendocino,Grenache,Clif Family
8253,France,Côté,89,16.0,Southwest France,Côtes de Gascogne,Chardonnay-Sauvignon Blanc,Domaine du Tariquet
8257,Italy,Lagnusa,89,20.0,Sicily & Sardinia,Sicilia,Nero d'Avola,Feudo Montoni
8260,Italy,Trezotratto Etichetta Bianca Riserva,89,50.0,Southern Italy,Taurasi,Aglianico,I Favati
8263,US,Jerome Reserve,89,60.0,Oregon,Willamette Valley,Pinot Noir,Lemelson
8264,US,Sheep Camp,89,45.0,California,Paso Robles Willow Creek District,Zinfandel,Lone Madrone
8265,Spain,Amontillado Los Arcos Dry,89,16.0,Andalucia,Jerez,Sherry,Lustau
8267,US,De Ponte Vineyard,89,45.0,Oregon,Dundee Hills,Pinot Noir,Panther Creek
8269,US,Resistance Willow Creek Farm,89,42.0,California,Paso Robles,Rosé,Proulx
8271,Italy,Monte San Piero,89,24.0,Veneto,Soave Superiore,White Blend,Sandro de Bruno
8272,US,The Jack,89,18.0,Washington,Columbia Valley (WA),Red Blend,Saviah
8275,US,Limited Edition Series,89,38.0,Oregon,Southern Oregon,Grenache,Season
8278,Spain,Brut Nature Vintage,89,20.0,Catalonia,Cava,Sparkling Blend,Vilarnau
8282,US,Morisoli Vineyard,92,125.0,California,Rutherford,Cabernet Sauvignon,Hunt McKay
8283,Spain,Teo's,92,70.0,Northern Spain,Rioja,Tempranillo,Launa
8284,US,Jerome Reserve,92,60.0,Oregon,Willamette Valley,Pinot Noir,Lemelson
8285,US,Tikka's Run,92,19.0,Oregon,Willamette Valley,Pinot Gris,Lemelson
8286,US,Kill Hill,92,55.0,Oregon,Willamette Valley,Pinot Noir,Lenné Estate
8287,US,Elevage,92,95.0,California,Stags Leap District,Bordeaux-style Red Blend,Chimney Rock
8288,US,Will's Hills,92,26.0,California,Paso Robles,Grenache,Minassian-Young
8289,France,Kaefferkopf Grand Cru,92,36.0,Alsace,Alsace,Gewürztraminer,Martin Schaetzel
8290,France,Rangen de Thann Grand Cru Clos Saint-Théobald,92,54.0,Alsace,Alsace,Gewürztraminer,Domaine Schoffit
8291,France,Eichberg Grand Cru,92,48.0,Alsace,Alsace,Gewürztraminer,Domaine Zinck
8292,Italy,Ghiaia Nera,92,20.0,Sicily & Sardinia,Sicilia,Nerello Mascalese,Tascante
8293,US,Reserve,92,52.0,Oregon,Willamette Valley,Pinot Noir,Rex Hill
8294,Italy,Rosso del Soprano,92,59.0,Sicily & Sardinia,Sicilia,Red Blend,Palari
8295,Argentina,Alta,92,45.0,Mendoza Province,Mendoza,Malbec,Pascual Toso
8296,Italy,Franchetti,92,149.0,Sicily & Sardinia,Terre Siciliane,Red Blend,Passopisciaro
8297,France,Altenbourg,92,25.0,Alsace,Alsace,Gewürztraminer,Paul Blanck
8300,US,Big Chief,92,50.0,California,Paso Robles,Tannat,Wild Coyote
8301,Italy,Bianco,92,24.0,Sicily & Sardinia,Etna,Carricante,Planeta
8302,Italy,Cometa,92,43.0,Sicily & Sardinia,Sicilia,Fiano,Planeta
8304,US,Shea Vineyard,92,60.0,Oregon,Willamette Valley,Pinot Noir,Winderlea
8305,Italy,Eruzione 1614,92,34.0,Sicily & Sardinia,Sicilia,Nerello Mascalese,Planeta
8307,US,Ana Vineyard,92,48.0,Oregon,Dundee Hills,Pinot Noir,Winderlea
8308,France,Heimbourg,92,60.0,Alsace,Alsace,Gewürztraminer,Domaine Zind-Humbrecht
8310,US,Caitlin's Select,87,50.0,California,Calistoga,Cabernet Franc,Kenefick Ranch
8312,US,Two Messengers,87,30.0,Oregon,Willamette Valley,Pinot Noir,Maison L'Envoyé
8313,Spain,Brut Reserva,87,14.0,Catalonia,Cava,Sparkling Blend,Mont Marçal
8314,US,Reserve,87,90.0,California,Mount Veeder,Bordeaux-style Red Blend,Mount Veeder
8320,US,Rosé of,87,25.0,California,Sonoma County,Malbec,Rodney Strong
8321,US,Falcon Glen Vineyard,87,36.0,Oregon,Willamette Valley,Pinot Noir,Silvan Ridge
8324,Italy,La Luna e i Falò,87,30.0,Piedmont,Barbera d'Asti Superiore,Barbera,Vite Colte
8325,US,Wavertree,87,40.0,California,Sta. Rita Hills,Pinot Noir,Wedell Cellars
8329,Spain,Pazo Cilleiro,87,20.0,Galicia,Rías Baixas,Albariño,Bodegas Muriel
8330,Spain,Monte Oton,87,8.0,Northern Spain,Campo de Borja,Garnacha,Borsao
8331,Spain,Viña Borgia,87,9.0,Northern Spain,Campo de Borja,Garnacha,Borsao
8333,Italy,Vinum Vita Est,87,25.0,Piedmont,Barolo,Nebbiolo,Cantina Terre del Barolo
8334,Argentina,Estate,87,15.0,Mendoza Province,Mendoza,Malbec,Doña Paula
8336,France,Grande Réserve Brut,87,30.0,Champagne,Champagne,Champagne Blend,Baron-Fuenté
8338,US,Whale Rock VIneyard,87,26.0,California,Paso Robles,Zinfandel,Brophy Clark
8341,France,Cuvée Charles,88,19.0,Alsace,Alsace,Riesling,Domaine Charles Baur
8342,France,Cuvée V,88,50.0,Alsace,Alsace,Pinot Noir,René Muré
8345,US,Monarch Mine,88,25.0,California,Sierra Foothills,Syrah,Sierra Starr
8347,Italy,Camp Gros,88,70.0,Piedmont,Barbaresco,Nebbiolo,Tenute Cisa Asinari dei Marchesi di Gresy
8349,France,Vendanges Tardive,88,42.0,Alsace,Alsace,Gewürztraminer,Wunsch & Mann
8352,Italy,Le Coste di Monforte,88,75.0,Piedmont,Barolo,Nebbiolo,Amalia
8355,Italy,Millenovecento 48 Riserva,88,80.0,Piedmont,Barolo,Nebbiolo,Josetta Saffirio
8357,Italy,Montersino,88,50.0,Piedmont,Barbaresco,Nebbiolo,Orlando Abrigo
8358,Italy,San Bernardo Riserva,88,88.0,Piedmont,Barolo,Nebbiolo,Palladino
8361,US,Heritage,88,30.0,California,Sonoma County,Red Blend,Roth
8363,US,Artemis,88,55.0,California,Napa Valley,Cabernet Sauvignon,Stag's Leap Wine Cellars
8364,US,Durell Vineyard Origin,88,48.0,California,Sonoma Valley,Chardonnay,Three Sticks
8368,US,Durell Vineyard,88,25.0,California,Sonoma Coast,Rosé,Dunstan
8369,US,Russian River Selection,88,25.0,California,Russian River Valley,Sauvignon Blanc,Gary Farrell
8371,US,Grenache 42,86,45.0,Oregon,Applegate Valley,Grenache,Cowhorn
8372,US,Vineyard Montage,86,24.0,California,Santa Lucia Highlands,Pinot Noir,Cru
8373,US,Coda Rouge,86,30.0,California,El Dorado,Rhône-style Red Blend,David Girard
8375,Italy,Madre Perla,86,31.0,Lombardy,Lugana,Turbiana,Perla del Garda
8379,US,Estate Grown,86,15.0,California,Clarksburg,Chardonnay,LangeTwins
8380,Italy,Drago,86,15.0,Northeastern Italy,Trentino,Teroldego Rotaliano,Lechthaler
8384,Italy,Pansere,86,9.0,Lombardy,Lugana,Turbiana,Fraccaroli
8385,US,Old Vine,86,12.0,California,Lodi,Zinfandel,Gnarly Head
8388,US,Huber Vineyard,86,55.0,California,Sta. Rita Hills,Pinot Noir,La Montagne
8390,Italy,I Prandi,86,13.0,Veneto,Soave,Garganega,Marcato
8391,Italy,Tabbor Selezione,86,18.0,Northeastern Italy,Friuli Grave,Red Blend,Piera Martellozzo
8392,US,Sierra Mar Vineyard,86,55.0,California,Santa Lucia Highlands,Pinot Noir,Bernardus
8394,France,Cuvée Michael,86,11.0,Bordeaux,Bordeaux,Bordeaux-style Red Blend,Château Petit-Freylon
8396,US,Appellation Series,86,32.0,California,Santa Lucia Highlands,Pinot Noir,Cru
8399,US,Symmetry Red,86,60.0,California,Alexander Valley,Meritage,Rodney Strong
8400,France,Chignin,86,25.0,France Other,Vin de Savoie,Mondeuse,Philippe Viallet
8401,US,Tierra Blanca,86,14.0,California,California,Chardonnay,Three Pines
8402,US,Lucy Rosé of,86,14.0,Washington,Yakima Valley,Cabernet Franc,Cloudlift Cellars
8404,France,Beau Roy,86,15.0,Loire Valley,Sancerre,Sauvignon Blanc,Domaine Reverdy-Ducroux
8405,France,Tradition,86,16.0,Loire Valley,Châteaumeillant,Pinot Noir-Gamay,Domaine Siret-Courtaud
8406,France,Domaine Curot,86,28.0,Loire Valley,Sancerre,Sauvignon Blanc,Eric Louis
8409,US,Super Tuscan,86,44.0,California,Temecula Valley,Sangiovese-Cabernet Sauvignon,Danza del Sol
8417,Spain,De Fuego Old Vines,86,10.0,Northern Spain,Calatayud,Garnacha,Breca
8419,US,Reserve Ingle Vineyard,86,50.0,New York,Finger Lakes,Merlot,Heron Hill
8420,US,Estelle Bianco,86,28.0,California,Santa Barbara County,White Blend,Marianello
8422,US,Heart of the Hill,86,25.0,Washington,Red Mountain,Malbec,:Nota Bene
8423,France,Cuvée Silex,86,30.0,Loire Valley,Sancerre,Sauvignon Blanc,Philippe Girard
8425,Spain,Gotes,86,23.0,Catalonia,Priorat,Grenache Blanc,Portal del Priorat
8426,Spain,Hoya de Cadenas 130 Anniversary,86,15.0,Levante,Utiel-Requena,Red Blend,Vicente Gandia
8427,France,La Fermade,86,17.0,Rhône Valley,Lirac,Rosé,Domaine Maby
8428,US,Estate Grown Reserve,86,29.0,California,Russian River Valley,Chardonnay,Balverne
8429,Spain,Andión,86,16.0,Galicia,Rías Baixas,Albariño,Bodegas Núñez
8430,US,Les Collines,94,65.0,Washington,Walla Walla Valley (WA),Syrah,Va Piano
8431,France,La Doriane,94,140.0,Rhône Valley,Condrieu,Viognier,E. Guigal
8433,US,Minnick Hills Reserve,94,60.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon,Dumas Station
8434,US,Freestone Vineyards Estate Grown,94,55.0,California,Sonoma Coast,Chardonnay,Joseph Phelps
8435,France,Gambert de Loche,94,140.0,Rhône Valley,Hermitage,Syrah,Cave de Tain
8436,US,DuBrul Vineyard,94,22.0,Washington,Yakima Valley,Riesling,Côte Bonneville
8437,France,Clos des Fèves Premier Cru,94,100.0,Burgundy,Beaune,Pinot Noir,Domaine Chanson
8440,US,Rojo del Patron,94,45.0,California,Paso Robles,Red Blend,Oso Libre
8441,France,Aux Echanges Premier Cru,94,130.0,Burgundy,Chambolle-Musigny,Pinot Noir,Alex Gambal
8442,Italy,Serra della Contessa,94,65.0,Sicily & Sardinia,Etna,Red Blend,Benanti
8443,Spain,Viña El Pison,94,350.0,Northern Spain,Rioja,Tempranillo Blend,Artadi
8445,France,Ermitage,94,100.0,Rhône Valley,Hermitage,Syrah,Maison Nicolas Perrin
8446,Spain,Tinus,94,300.0,Northern Spain,Ribera del Duero,Tempranillo,García Figuero
8447,US,Barbareno,94,38.0,California,Santa Ynez Valley,Syrah-Petite Sirah,Refugio Ranch
8449,US,Signature,94,27.0,California,Amador County,Primitivo,Deaver
8450,France,Les Suchots Premier Cru,94,166.0,Burgundy,Vosne-Romanée,Pinot Noir,Domaine Chantal Lescure
8451,US,Gun Metal,94,39.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,Guardian
8452,Spain,San Román,94,70.0,Northern Spain,Toro,Tinta de Toro,Maurodos
8454,US,If Six Was Nine Reserve,94,45.0,California,Napa Valley,Cabernet Sauvignon,World's End
8455,France,Vigne de l'Enfant Jésus Grèves Premier Cru,94,100.0,Burgundy,Beaune,Pinot Noir,Bouchard Père & Fils
8457,Italy,Vigne d'Alto,94,70.0,Southern Italy,Taurasi,Aglianico,Contrade di Taurasi - Lonardo
8458,France,Les Chenevottes Premier Cru,93,105.0,Burgundy,Chassagne-Montrachet,Chardonnay,Domaine Chanson
8462,US,Limited Edition Series,89,38.0,Oregon,Southern Oregon,Grenache,Season
8465,Spain,Brut Nature Vintage,89,20.0,Catalonia,Cava,Sparkling Blend,Vilarnau
8469,Spain,Malleolus,89,50.0,Northern Spain,Ribera del Duero,Tempranillo,Emilio Moro
8472,US,Keuka Hill Reserve,89,40.0,New York,Finger Lakes,Bordeaux-style Red Blend,Shaw
8473,Argentina,Reserva,89,20.0,Mendoza Province,Mendoza,Malbec,Terrazas de Los Andes
8476,Argentina,Maipe Reserve,89,19.0,Mendoza Province,Mendoza,Bonarda,Chakana
8477,Italy,Riserva,89,25.0,Lombardy,Lugana,Turbiana,Le Morette
8478,US,Méthode Champenoise Brut,89,34.0,New York,Finger Lakes,Sparkling Blend,Damiani
8479,US,Red Willow Vineyard,89,25.0,Washington,Yakima Valley,Sangiovese,Eight Bells
8480,US,Rodney's Vineyard,89,35.0,California,Santa Barbara County,Petite Sirah,Epiphany
8482,US,Ciel du Cheval Vineyard,89,65.0,Washington,Red Mountain,Cabernet Sauvignon,Fidelitas
8486,Italy,Violino,89,20.0,Sicily & Sardinia,Vittoria,Nero d'Avola,Paolo Calì
8487,Spain,Fino,89,13.0,Andalucia,Jerez,Palomino,Pemartín
8490,France,Tradition,87,18.0,Alsace,Alsace,Pinot Blanc,Antoine Moltès & Fils
8491,Italy,Villagrande Bianco,87,23.0,Sicily & Sardinia,Etna,Carricante,Barone di Villagrande
8492,Australia,Reserve,87,12.0,Australia Other,South Eastern Australia,Chardonnay,Lismore Range
8496,US,OTWC,87,19.0,Oregon,Willamette Valley,Pinot Noir,Oregon Trails
8497,US,Signature Selection Rosé of,87,12.0,California,Dry Creek Valley,Zinfandel,Pedroncelli
8498,US,Baron Vineyard,87,35.0,California,Sonoma County,Cabernet Franc,Wellington
8499,US,Classic Collection,86,22.0,California,Napa Valley,Chardonnay,Napa Cellars
8500,US,The Heritage Collection,86,14.0,California,Lodi,Malbec,Peirano
8501,US,HundredPoint,86,35.0,California,Mendocino Ridge,Cabernet Sauvignon,Greenwood Ridge
8506,Spain,Brut Rosé,86,15.0,Catalonia,Cava,Sparkling Blend,Carbó
8507,US,Proprietors Reserve,86,36.0,California,Dry Creek Valley,Cabernet Sauvignon,Forchini
8511,France,Roséfine,86,10.0,France Other,Mediterranée,Rosé,Marrenon
8512,US,The Fumé,86,14.0,California,North Coast,Sauvignon Blanc,Murphy-Goode
8514,US,Cooper Ranch,86,25.0,California,Shenandoah Valley (CA),Barbera,Easton
8515,US,Betsy's Vineyard,86,32.0,California,Knights Valley,Syrah,Lawer
8516,US,Maranatha Bloc,86,31.0,Oregon,Umpqua Valley,Merlot,Reustle
8519,France,Tradition,86,19.0,Alsace,Alsace,Pinot Noir,Domaine Fernand Engel
8521,US,Dante's Inferno,91,38.0,California,California,Rhône-style Red Blend,Dante Robere
8522,US,Jane's Vineyard,91,35.0,California,Russian River Valley,Pinot Noir,Davis Bynum
8524,US,Old Vines,91,22.0,California,Contra Costa County,Zinfandel,Three
8525,Italy,Riserva di Fizzano Single Vineyard Gran Selezione,91,38.0,Tuscany,Chianti Classico,Red Blend,Rocca delle Macìe
8526,Italy,Recinaio,91,60.0,Tuscany,Colli Etruria Centrale,White Blend,Sangervasio
8528,US,Estate Grown,91,27.0,California,Carneros,Pinot Noir,Gloria Ferrer
8531,US,Barrel Select,91,40.0,Oregon,Eola-Amity Hills,Pinot Noir,Zenith
8532,Australia,Vixen,91,25.0,South Australia,McLaren Vale,Red Blend,Fox Creek
8533,US,Las Madres Vineyards,91,38.0,California,Carneros,Syrah,Belharra
8534,Spain,Solar de Becquer Reserva,91,40.0,Northern Spain,Rioja,Tempranillo Blend,Bodegas Escudero
8535,Australia,Covenant,91,40.0,South Australia,Clare Valley,Shiraz,Kilikanoon
8536,Spain,12 Meses,91,48.0,Northern Spain,Ribera del Duero,Tempranillo Blend,Pecunia
8543,Italy,Trefiano Riserva,91,55.0,Tuscany,Carmignano,Red Blend,Capezzana
8550,France,Baron d'Ardeuil Vieilles Vignes,85,12.0,Southwest France,Buzet,Bordeaux-style White Blend,Vignerons de Buzet
8551,US,Dry,85,19.0,Oregon,Dundee Hills,Rosé,Winter's Hill
8553,France,Tradition,85,18.0,Southwest France,Madiran,Red Blend,Domaine Damiens
8554,France,Ballade Blanc,85,11.0,Southwest France,Côtes de Gascogne,White Blend,Domaine de Ballade
8557,US,Echo Ridge,85,10.0,California,California,Sauvignon Blanc,Fetzer
8559,Spain,Crianza,84,16.0,Northern Spain,Rioja,Tempranillo Blend,Señorio de Valdiestro
